IsBadBuy,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VehBCost,IsOnlineSale,WarrantyCost
1,5,FORD,FREESTYLE 2WD V6,SEL,4D CUV 3.0L SEL,GREY,AUTO,,,90766,AMERICAN,CROSSOVER,6840.0,8517.0,11258.0,13065.0,6997.0,8678.0,11399.0,13045.0,6100.0,1,1774
0,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,78683,AMERICAN,LARGE,6948.0,8260.0,10228.0,11633.0,6531.0,7989.0,9984.0,11797.0,8440.0,0,1974
0,6,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,GREY,AUTO,1.0,Alloy,75230,AMERICAN,MEDIUM SUV,6466.0,7754.0,9956.0,11163.0,5986.0,7434.0,9746.0,11152.0,7840.0,0,1155
0,2,KIA,RIO,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,54868,OTHER ASIAN,COMPACT,6362.0,7040.0,9148.0,10123.0,6081.0,6641.0,9461.0,9883.0,6000.0,0,505
0,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,2.0,Covers,50855,AMERICAN,MEDIUM,7811.0,8258.0,11114.0,11562.0,7732.0,8562.0,11505.0,12303.0,7500.0,0,754
0,6,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,BLACK,AUTO,1.0,Alloy,69119,AMERICAN,MEDIUM SUV,6849.0,8281.0,10419.0,11980.0,6488.0,8084.0,10077.0,11692.0,9735.0,1,1508
0,4,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L,BLACK,AUTO,2.0,Covers,79579,AMERICAN,VAN,5524.0,7352.0,6466.0,8440.0,5506.0,7217.0,6446.0,8294.0,5635.0,0,1623
0,6,CHEVROLET,TRAILBLAZER EXT 2WD,LS,4D SUV 4.2L LS,GREY,AUTO,1.0,Alloy,64141,AMERICAN,MEDIUM SUV,6545.0,7415.0,7569.0,8508.0,5899.0,6570.0,6871.0,7596.0,8055.0,0,1320
0,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLUE,AUTO,1.0,Alloy,62351,AMERICAN,MEDIUM SUV,8170.0,10213.0,9324.0,11530.0,7706.0,9698.0,12280.0,14128.0,9200.0,0,1703
0,1,TOYOTA,MATRIX 2WD,Bas,4D SEDAN,RED,AUTO,2.0,Covers,53213,TOP LINE ASIAN,MEDIUM,10162.0,11117.0,13388.0,14207.0,10462.0,11551.0,13048.0,14115.0,8915.0,0,505
1,7,SUZUKI,GRAND VITARA 2WD,,4D HARDTOP JLS,SILVER,AUTO,1.0,Alloy,74186,OTHER ASIAN,MEDIUM SUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5870.0,0,1455
1,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,SILVER,AUTO,2.0,Covers,74662,AMERICAN,MEDIUM,3927.0,4704.0,4741.0,5580.0,3831.0,4985.0,4637.0,5884.0,5880.0,0,1155
0,4,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L ADVENTURER,WHITE,AUTO,1.0,Alloy,84354,AMERICAN,MEDIUM SUV,10883.0,12166.0,15468.0,16807.0,8897.0,11127.0,12995.0,15111.0,8080.0,0,1503
0,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,71961,AMERICAN,LARGE,8012.0,9027.0,11396.0,12565.0,8186.0,9279.0,11674.0,12864.0,7700.0,0,1974
0,2,TOYOTA,CAMRY V6 3.5L V6 SFI,LE,4D SEDAN LE,BLUE,AUTO,2.0,Covers,61055,TOP LINE ASIAN,MEDIUM,14882.0,16578.0,16573.0,18404.0,15898.0,17137.0,17670.0,19008.0,10620.0,0,533
0,5,TOYOTA,CAMRY 4C,Bas,4D SEDAN,BEIGE,AUTO,2.0,Covers,73089,TOP LINE ASIAN,MEDIUM,7434.0,8305.0,10849.0,12599.0,7726.0,8728.0,10772.0,12474.0,8265.0,0,569
0,1,CHEVROLET,IMPALA V6 3.5L V6 SF,LS,4D SEDAN LS 3.5L FFV,WHITE,AUTO,,,44785,AMERICAN,LARGE,9941.0,10879.0,11236.0,12249.0,8054.0,9363.0,11578.0,13488.0,8500.0,0,1328
0,4,FORD,ESCAPE 2WD 4C 2.3L I,XLS,4D CUV 2.3L XLS,GREY,AUTO,1.0,Alloy,72183,AMERICAN,SMALL SUV,5718.0,7275.0,6675.0,8357.0,5718.0,7275.0,6675.0,8357.0,6380.0,0,920
1,6,CHRYSLER,SEBRING V6,Tou,2D CONVERTIBLE,WHITE,AUTO,1.0,Alloy,68858,AMERICAN,MEDIUM,4397.0,5870.0,7663.0,8930.0,4727.0,6131.0,8186.0,9282.0,5855.0,0,1118
1,7,FORD,EXPEDITION 4WD V8,Edd,4D SUV 5.4L EDDIE BAUER,WHITE,AUTO,1.0,Alloy,91195,AMERICAN,LARGE SUV,8847.0,11118.0,12104.0,13478.0,8645.0,10171.0,12497.0,14489.0,10960.0,0,1930
0,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,BLUE,AUTO,1.0,Alloy,79936,AMERICAN,MEDIUM SUV,7875.0,9334.0,9005.0,10581.0,7875.0,9334.0,9005.0,10581.0,7300.0,0,1155
1,4,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,2.0,Covers,50521,OTHER ASIAN,MEDIUM,3957.0,4961.0,6874.0,8122.0,4287.0,5289.0,7476.0,9224.0,6000.0,0,505
1,4,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,BLUE,AUTO,2.0,Covers,62728,AMERICAN,MEDIUM SUV,7788.0,9368.0,8911.0,10617.0,7649.0,9149.0,8761.0,10381.0,9400.0,0,1215
0,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,2.0,Covers,50224,AMERICAN,MEDIUM,7533.0,8287.0,10574.0,11443.0,7497.0,8102.0,10721.0,11350.0,7200.0,0,754
0,4,FORD,FOCUS,ZX4,4D SEDAN ZX4,GREY,AUTO,2.0,Covers,69411,AMERICAN,COMPACT,3984.0,5263.0,7438.0,8518.0,4369.0,5365.0,7393.0,9078.0,5720.0,0,1020
1,4,DODGE,NEON,SXT,4D SEDAN,WHITE,AUTO,1.0,Alloy,74990,AMERICAN,COMPACT,3167.0,4095.0,3920.0,4923.0,2922.0,3925.0,3656.0,4739.0,4225.0,0,686
0,4,DODGE,STRATUS 4C,SXT,4D SEDAN,BEIGE,AUTO,1.0,Alloy,68875,AMERICAN,MEDIUM,3159.0,3969.0,3912.0,4787.0,3706.0,4652.0,6826.0,7777.0,5635.0,0,1020
0,5,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L STX,BROWN,AUTO,1.0,Alloy,84534,AMERICAN,LARGE TRUCK,7887.0,9820.0,12215.0,14496.0,7423.0,9437.0,12068.0,14069.0,9125.0,0,853
1,9,FORD,FOCUS,LX,4D SEDAN LX,WHITE,AUTO,,,54865,AMERICAN,COMPACT,1642.0,2218.0,4003.0,4618.0,1642.0,2218.0,4003.0,4618.0,2955.0,0,1220
0,5,FORD,FREESTAR FWD V6 3.9L,SE,PASSENGER 3.9L LX,WHITE,AUTO,2.0,Covers,83315,AMERICAN,VAN,4329.0,5880.0,5175.0,6850.0,3951.0,5052.0,7251.0,8655.0,5000.0,0,1633
1,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLUE,AUTO,,,87580,AMERICAN,LARGE,6336.0,7711.0,10011.0,11677.0,6336.0,7711.0,10011.0,11677.0,6815.0,0,2152
0,3,CHRYSLER,SEBRING V6,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,51241,AMERICAN,MEDIUM,7013.0,8095.0,11017.0,11987.0,7699.0,8423.0,11012.0,11762.0,8100.0,0,1003
0,5,DODGE,NEON,SXT,4D SEDAN,GREY,MANUAL,1.0,Alloy,45544,AMERICAN,COMPACT,3045.0,4053.0,6264.0,7420.0,3401.0,4608.0,6546.0,7942.0,4915.0,0,553
0,2,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L,BROWN,AUTO,1.0,Alloy,83972,AMERICAN,LARGE,8186.0,9727.0,9341.0,11005.0,8186.0,9727.0,9341.0,11005.0,7300.0,0,2152
0,4,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE AWD,GOLD,AUTO,1.0,Alloy,71200,AMERICAN,LARGE,6180.0,7646.0,7174.0,8758.0,5972.0,7663.0,6950.0,8776.0,7270.0,0,1623
0,9,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,GOLD,AUTO,1.0,Alloy,94783,AMERICAN,MEDIUM,2624.0,3669.0,5520.0,6423.0,2906.0,4041.0,5290.0,6365.0,4090.0,0,2651
0,6,TOYOTA,COROLLA Multiple Eng,CE,4D SEDAN CE,GOLD,AUTO,2.0,Covers,95074,TOP LINE ASIAN,COMPACT,4971.0,5898.0,5869.0,6870.0,5354.0,6324.0,6282.0,7330.0,5755.0,0,920
0,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2.0,Covers,50477,AMERICAN,MEDIUM,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,6000.0,0,1086
1,6,FORD,EXPLORER 2WD V6,XLS,4D SUV 4.0L FFV XLS,SILVER,AUTO,1.0,Alloy,86883,AMERICAN,MEDIUM SUV,5237.0,6580.0,8713.0,10310.0,5173.0,6357.0,8174.0,9774.0,7130.0,0,1243
0,5,HYUNDAI,SANTA FE 2WD V6 2.7L,GLS,4D CUV 2.7L GLS,MAROON,AUTO,1.0,Alloy,88932,OTHER ASIAN,MEDIUM SUV,5627.0,6802.0,6577.0,7846.0,5844.0,6651.0,6812.0,7683.0,6600.0,0,723
0,5,GMC,ENVOY 2WD 6C 4.2L I6,SLE,4D UTILITY 4.2L SLE,SILVER,AUTO,1.0,Alloy,62198,AMERICAN,MEDIUM SUV,6573.0,8010.0,7599.0,9151.0,7266.0,8465.0,8347.0,9642.0,8710.0,0,1020
0,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,WHITE,AUTO,,,89456,AMERICAN,MEDIUM,3533.0,4544.0,4316.0,5408.0,4859.0,5802.0,5748.0,6766.0,4200.0,0,1243
0,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2.0,Covers,46342,AMERICAN,MEDIUM,6491.0,6999.0,7510.0,8059.0,6730.0,7324.0,9926.0,10599.0,6100.0,0,975
1,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GREY,AUTO,1.0,Alloy,72708,AMERICAN,LARGE,6707.0,7760.0,7744.0,8881.0,7194.0,8203.0,8270.0,9359.0,7100.0,0,1974
0,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,MAROON,AUTO,2.0,Covers,76156,AMERICAN,LARGE,7693.0,8916.0,11369.0,12712.0,7435.0,8720.0,10684.0,12203.0,7565.0,0,1974
1,4,KIA,SPORTAGE 2WD 4C,LX,4D SPORT UTILITY LX,WHITE,MANUAL,1.0,Alloy,52479,OTHER ASIAN,SMALL SUV,6725.0,7899.0,10021.0,11231.0,6611.0,7614.0,9988.0,11245.0,7200.0,0,754
0,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,GREY,AUTO,1.0,Alloy,63551,AMERICAN,MEDIUM,8451.0,10172.0,11947.0,14059.0,8315.0,9847.0,12015.0,13341.0,7785.0,0,728
0,3,HYUNDAI,ELANTRA MFI I-4 2.0L,GLS,4D SEDAN,GREEN,AUTO,2.0,Covers,57708,OTHER ASIAN,MEDIUM,5302.0,6660.0,6226.0,7693.0,5302.0,6660.0,6226.0,7693.0,4700.0,0,505
1,9,NISSAN,MAXIMA,GLE,4D SEDAN GLE,WHITE,MANUAL,1.0,Alloy,88407,TOP LINE ASIAN,LARGE,3563.0,4977.0,6308.0,7671.0,3445.0,4515.0,6359.0,7502.0,5770.0,0,1543
0,5,BUICK,LACROSSE,CX,4D SEDAN CX,GREY,AUTO,,,59712,AMERICAN,LARGE,6511.0,8030.0,10195.0,11841.0,7307.0,8892.0,10710.0,12464.0,7085.0,0,1169
0,6,MITSUBISHI,LANCER 2.0L I-4 MPI,OZ,4D SEDAN O-Z RALLY,WHITE,AUTO,3.0,Special,70299,OTHER ASIAN,COMPACT,3345.0,4229.0,4113.0,5067.0,2470.0,3235.0,5717.0,6628.0,4830.0,0,869
0,4,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,52672,AMERICAN,VAN,6896.0,8785.0,10316.0,12074.0,6541.0,8056.0,10356.0,12452.0,5935.0,0,1251
1,4,PONTIAC,MONTANA FWD 3.5L V6,SV6,4D MINIVAN EXT 3.4L,BROWN,AUTO,1.0,Alloy,71151,AMERICAN,VAN,5086.0,6550.0,5993.0,7574.0,5086.0,6550.0,5993.0,7574.0,6205.0,0,4622
0,2,CHEVROLET,MALIBU 4C 2.2L I4 MF,LS,4D SEDAN LS,BLACK,AUTO,2.0,Covers,81699,AMERICAN,MEDIUM,6269.0,7600.0,7271.0,8708.0,6269.0,7600.0,7271.0,8708.0,6000.0,0,1113
0,6,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,GOLD,AUTO,1.0,Alloy,71053,AMERICAN,MEDIUM,4442.0,6251.0,8208.0,10239.0,4441.0,5980.0,7806.0,9296.0,5435.0,0,920
0,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,RED,AUTO,2.0,Covers,80427,AMERICAN,VAN,6547.0,8208.0,7571.0,9365.0,6470.0,8226.0,7488.0,9384.0,6960.0,0,1763
0,3,CHEVROLET,EQUINOX FWD V6 3.4L,LS,4D SUV LS,BLACK,AUTO,2.0,Covers,78333,AMERICAN,MEDIUM SUV,8819.0,10547.0,10025.0,11891.0,8294.0,9728.0,12437.0,14191.0,7615.0,0,1389
0,3,CHEVROLET,HHR 2.4L I-4 MPI,LT,4D SUV 2.2L 1LT,SILVER,AUTO,1.0,Alloy,63526,AMERICAN,MEDIUM,5878.0,7102.0,6848.0,8170.0,5878.0,7102.0,6848.0,8170.0,7300.0,0,728
1,4,DODGE,MAGNUM V6,SE,WAGON 2.7L,GREEN,AUTO,2.0,Covers,66031,AMERICAN,SPECIALTY,7783.0,9432.0,11586.0,13455.0,7685.0,9528.0,11747.0,13141.0,9835.0,0,1215
0,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,GOLD,AUTO,2.0,Covers,49833,AMERICAN,MEDIUM,4481.0,6235.0,5339.0,7234.0,4481.0,6235.0,5339.0,7234.0,4775.0,0,975
0,5,CHEVROLET,TAHOE 2WD,LS,4D SUV 5.3L,GOLD,AUTO,1.0,Alloy,83050,AMERICAN,LARGE SUV,11573.0,13755.0,15815.0,18472.0,10249.0,12320.0,15190.0,17463.0,9825.0,0,1763
0,6,CHEVROLET,TAHOE 2WD 4.8L V8 SF,LS,4D SUV 4.8L,WHITE,AUTO,1.0,Alloy,75650,AMERICAN,LARGE SUV,7514.0,8746.0,8615.0,9946.0,7737.0,8547.0,8856.0,9731.0,9225.0,0,1923
0,3,DODGE,CALIBER,Bas,4D WAGON,MAROON,AUTO,2.0,Covers,34917,AMERICAN,MEDIUM,7102.0,8216.0,10535.0,11573.0,7639.0,8875.0,11066.0,12247.0,7300.0,0,642
0,5,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,BEIGE,AUTO,2.0,Covers,78283,AMERICAN,LARGE,4023.0,5219.0,4845.0,6137.0,4036.0,5196.0,4859.0,6112.0,5700.0,0,1974
1,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,RED,AUTO,1.0,Alloy,79315,AMERICAN,VAN,4225.0,5380.0,7910.0,10108.0,4807.0,6077.0,8523.0,10124.0,5400.0,0,1623
0,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,SILVER,AUTO,2.0,Covers,85350,AMERICAN,VAN,5107.0,6518.0,8841.0,10686.0,5601.0,7150.0,9418.0,11143.0,6715.0,0,2282
0,6,CHRYSLER,SEBRING 4C,LX,4D SEDAN,RED,AUTO,1.0,Alloy,83562,AMERICAN,MEDIUM,2661.0,3853.0,5727.0,6805.0,2585.0,3753.0,5851.0,6728.0,4835.0,0,1243
0,6,TOYOTA,MATRIX 2WD,Bas,4D SEDAN XR,SILVER,AUTO,1.0,Alloy,81367,TOP LINE ASIAN,MEDIUM,5212.0,6069.0,8166.0,9199.0,6349.0,7246.0,10273.0,11752.0,7225.0,0,594
1,7,DODGE,DURANGO 2WD V8,SLT,4D SUV 5.9L SLT,MAROON,AUTO,,,85512,AMERICAN,MEDIUM SUV,4612.0,5986.0,8140.0,9127.0,4612.0,5986.0,8140.0,9127.0,6900.0,0,1803
0,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BLUE,AUTO,2.0,Covers,35360,AMERICAN,MEDIUM,8835.0,9388.0,12456.0,13328.0,,,,,9000.0,0,762
1,5,DODGE,CARAVAN FWD 4C 2.4L,SE,MINIVAN 2.4L SE,MAROON,AUTO,2.0,Covers,74668,AMERICAN,VAN,3100.0,3973.0,3848.0,4791.0,3198.0,4291.0,3954.0,5134.0,4600.0,0,1623
1,8,PONTIAC,SUNFIRE,SE,4D SEDAN SE,GOLD,AUTO,,,101489,AMERICAN,COMPACT,2048.0,2635.0,4464.0,5358.0,2048.0,2635.0,4338.0,5230.0,2945.0,0,1750
1,6,NISSAN,MAXIMA MFI V6 3.5L D,GLE,4D SEDAN GLE,BLUE,AUTO,1.0,Alloy,94174,TOP LINE ASIAN,LARGE,5598.0,6893.0,6546.0,7944.0,4474.0,5603.0,7803.0,9551.0,6615.0,0,1641
1,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,1.0,Alloy,72639,OTHER ASIAN,MEDIUM,3870.0,5090.0,7029.0,8069.0,3482.0,4508.0,7004.0,9068.0,5100.0,1,569
1,7,FORD,ESCORT 2.0L I4 EFI,ZX2,2D COUPE ZX2,GREY,AUTO,2.0,Covers,54777,AMERICAN,COMPACT,1835.0,2489.0,2482.0,3188.0,1835.0,2489.0,2482.0,3188.0,3530.0,0,1303
0,5,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.8L LS,BLUE,AUTO,3.0,Special,71453,AMERICAN,LARGE TRUCK,6124.0,7555.0,7114.0,8659.0,6124.0,7555.0,7114.0,8659.0,9445.0,0,1155
0,5,SATURN,L SERIES 3.0L V6 EFI,LW3,4D WAGON LW300,BLUE,AUTO,1.0,Alloy,53158,AMERICAN,MEDIUM,5580.0,7016.0,6526.0,8077.0,4744.0,5767.0,7426.0,8337.0,5700.0,0,1666
1,7,CHRYSLER,PT CRUISER 2.4L I4 M,Lim,4D SEDAN LIMITED,BLUE,AUTO,1.0,Alloy,86868,AMERICAN,MEDIUM,3605.0,4364.0,4393.0,5213.0,3775.0,4606.0,4577.0,5474.0,3860.0,0,1803
1,5,NISSAN,MAXIMA,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,78044,TOP LINE ASIAN,LARGE,9130.0,10820.0,13775.0,15253.0,9335.0,11062.0,13954.0,15464.0,9990.0,0,1155
0,4,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,GOLD,AUTO,1.0,Alloy,79573,AMERICAN,MEDIUM SUV,8788.0,10227.0,9991.0,11545.0,8229.0,9710.0,11506.0,13657.0,8780.0,0,1740
0,4,FORD,F150 PICKUP 2WD V8 4,XLT,CREW CAB 4.6L XLT,MAROON,AUTO,1.0,Alloy,70465,AMERICAN,LARGE TRUCK,10700.0,12960.0,12056.0,14497.0,10700.0,12960.0,12056.0,14497.0,10995.0,0,803
0,2,SUZUKI,SX4,Bas,4D HATCHBACK AWD,RED,AUTO,1.0,Alloy,87317,OTHER ASIAN,COMPACT,9687.0,10777.0,12608.0,13469.0,9935.0,10234.0,13150.0,13373.0,7055.0,0,853
0,6,DODGE,1500 RAM PICKUP 4WD,Lar,QUAD CAB 5.9L SLT,WHITE,AUTO,1.0,Alloy,80095,AMERICAN,LARGE TRUCK,8870.0,10801.0,10080.0,12165.0,8870.0,10801.0,10080.0,12165.0,8620.0,0,2193
0,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,SILVER,AUTO,2.0,Covers,79585,AMERICAN,LARGE,7882.0,8871.0,12049.0,13084.0,8020.0,9248.0,11956.0,13121.0,8545.0,0,1974
0,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,2D COUPE LS,BLUE,MANUAL,1.0,Alloy,43544,AMERICAN,COMPACT,5388.0,6386.0,6319.0,7397.0,5383.0,6694.0,6314.0,7730.0,5810.0,0,623
0,5,MAZDA,TRIBUTE 2WD V6,LX,4D SPORT UTILITY LX,GREEN,AUTO,1.0,Alloy,91790,OTHER ASIAN,SMALL SUV,5237.0,7035.0,8481.0,10347.0,5177.0,6818.0,8430.0,10128.0,6855.0,0,1053
1,5,DODGE,NEON,SXT,4D SEDAN SXT,WHITE,AUTO,1.0,Alloy,79125,AMERICAN,COMPACT,3203.0,4167.0,6701.0,7905.0,3775.0,4738.0,6763.0,7905.0,4310.0,0,686
0,2,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,75461,AMERICAN,LARGE,7924.0,9236.0,9058.0,10475.0,7599.0,8934.0,8707.0,10149.0,6755.0,0,1974
0,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8,BLACK,MANUAL,2.0,Covers,72128,TOP LINE ASIAN,COMPACT,5352.0,7038.0,9279.0,11434.0,4695.0,5791.0,7912.0,9305.0,3905.0,0,569
0,2,HONDA,ACCORD 4C,LX,4D SEDAN LX 5SP,WHITE,AUTO,2.0,Covers,75031,TOP LINE ASIAN,MEDIUM,13176.0,14112.0,17530.0,18280.0,13241.0,14085.0,17178.0,17976.0,10465.0,0,569
0,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,2.0,Covers,51325,AMERICAN,MEDIUM,7603.0,8168.0,11070.0,11731.0,7927.0,8811.0,11691.0,12701.0,7200.0,0,754
0,3,CHEVROLET,UPLANDER FWD V6 3.5L,LT,PASSENGER EXT 3.5L LT,BLUE,AUTO,1.0,Alloy,73316,AMERICAN,VAN,8031.0,9773.0,9173.0,11055.0,7797.0,9518.0,12200.0,14554.0,7455.0,0,2091
0,6,FORD,MUSTANG V6,Bas,2D CONVERTIBLE,SILVER,AUTO,1.0,Alloy,55438,AMERICAN,SPORTS,6032.0,7239.0,9947.0,11271.0,6143.0,7494.0,9738.0,11339.0,6800.0,0,671
0,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GREY,AUTO,1.0,Alloy,83350,AMERICAN,LARGE,7229.0,8187.0,8307.0,9342.0,6879.0,7887.0,7929.0,9018.0,7435.0,0,2152
0,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,WHITE,AUTO,2.0,Covers,44246,AMERICAN,MEDIUM,7245.0,7837.0,8325.0,8964.0,7219.0,7793.0,8297.0,8916.0,7100.0,0,693
1,2,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,2.0,Covers,58568,OTHER ASIAN,MEDIUM,6084.0,7272.0,7071.0,8354.0,6024.0,6937.0,9172.0,10562.0,6035.0,0,505
0,4,NISSAN,SENTRA 1.8L I4 EFI,Bas,4D SEDAN 1.8,SILVER,AUTO,2.0,Covers,78082,TOP LINE ASIAN,COMPACT,5320.0,6370.0,6246.0,7380.0,4818.0,5904.0,5703.0,6876.0,4900.0,0,569
0,6,SATURN,ION,1,4D SEDAN LEVEL 1,SILVER,AUTO,2.0,Covers,68800,AMERICAN,MEDIUM,2647.0,3636.0,5555.0,6442.0,3132.0,3919.0,6668.0,8343.0,5030.0,0,728
0,2,CHRYSLER,SEBRING V6,Tou,4D SEDAN FFV TOURING,GOLD,AUTO,1.0,Alloy,79332,AMERICAN,MEDIUM,9021.0,10625.0,12747.0,14472.0,8885.0,10410.0,12068.0,13934.0,7810.0,0,1272
0,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER 3.9L LS,WHITE,AUTO,2.0,Covers,72939,AMERICAN,VAN,6686.0,7566.0,10340.0,11489.0,6848.0,7759.0,10989.0,12004.0,6900.0,0,2091
0,4,CHEVROLET,EQUINOX AWD V6 3.4L,LS,4D SUV LS,GREY,AUTO,2.0,Covers,78296,AMERICAN,MEDIUM SUV,7812.0,9637.0,8937.0,10908.0,7165.0,9196.0,11095.0,13095.0,6900.0,0,1506
0,6,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,SILVER,AUTO,1.0,Alloy,82708,AMERICAN,MEDIUM SUV,5911.0,7496.0,9533.0,11204.0,5382.0,6555.0,8871.0,10089.0,7385.0,0,1243
0,9,CHEVROLET,SUBURBAN 2500 4WD,250,4D UTILITY 6.0L,BLUE,AUTO,2.0,Covers,91886,AMERICAN,LARGE SUV,4650.0,5719.0,9616.0,10266.0,5282.0,6928.0,9425.0,10787.0,7570.0,0,2218
1,5,FORD,TAURUS 3.0L V6 EFI,LX,4D SEDAN LX,GREY,AUTO,2.0,Covers,60115,AMERICAN,MEDIUM,3498.0,4570.0,4278.0,5436.0,3498.0,4570.0,4278.0,5436.0,3730.0,0,825
0,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,WHITE,AUTO,1.0,Alloy,72577,AMERICAN,LARGE,8361.0,9453.0,12331.0,13771.0,10406.0,12651.0,13621.0,15477.0,7975.0,0,1974
0,2,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L SXT,RED,AUTO,2.0,Covers,69412,AMERICAN,SPECIALTY,9432.0,10911.0,10687.0,12284.0,8450.0,9938.0,12741.0,13906.0,9080.0,0,1215
1,5,DODGE,DAKOTA PICKUP 2WD V8,SLT,EXT CAB 4.7L SLT,WHITE,AUTO,,,70930,AMERICAN,SMALL TRUCK,7328.0,8547.0,11625.0,12852.0,7677.0,9087.0,12201.0,13462.0,7435.0,0,1506
0,5,FORD,EXPEDITION 2WD V8 5.,XLT,4D SUV 5.4L XLT,WHITE,AUTO,3.0,Special,74828,AMERICAN,LARGE SUV,8994.0,10751.0,10214.0,12111.0,7702.0,8996.0,11808.0,13591.0,10520.0,0,1038
0,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,2.0,Covers,48937,AMERICAN,MEDIUM,7991.0,8469.0,11882.0,12239.0,7927.0,8811.0,11691.0,12701.0,7500.0,0,693
0,6,NISSAN,SENTRA 1.8L I-4 EFI,GXE,4D SEDAN GXE,BLACK,AUTO,2.0,Covers,66862,TOP LINE ASIAN,COMPACT,3470.0,4139.0,4248.0,4970.0,3688.0,4452.0,4483.0,5308.0,3910.0,0,833
0,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,GREY,AUTO,2.0,Covers,70110,AMERICAN,MEDIUM SUV,7663.0,8920.0,10700.0,12693.0,6369.0,7686.0,9621.0,11009.0,9235.0,0,1389
